"","gridg1","gridg3","month","no.sp","timegroups","OBSERVATION.COUNT","OBSERVER.ID","TEMP.REGION","timegroups1","DATETIME"
"14321","11922","749","4",1,"2014",0,NA,NA,NA,NA
"14322","11922","749","4",5,"2014",0,NA,NA,NA,NA
"14323","11921","749","4",17,"2014",0,NA,NA,NA,NA
"14324","11921","749","4",23,"2014",0,NA,NA,NA,NA
"14325","11792","749","4",23,"2015",0,NA,NA,NA,NA
"14326","11791","749","4",30,"2015",0,NA,NA,NA,NA
"14327","11792","749","4",49,"2015",0,NA,NA,NA,NA
"14328","11791","749","4",22,"2015",0,NA,NA,NA,NA
"14329","11920","749","4",5,"2015",0,NA,NA,NA,NA
"14330","11920","749","4",6,"2015",0,NA,NA,NA,NA
"14331","11921","749","4",3,"2015",0,NA,NA,NA,NA
"14332","11921","749","4",8,"2015",0,NA,NA,NA,NA
"14333","11921","749","4",4,"2015",0,NA,NA,NA,NA
"14334","11921","749","4",5,"2015",0,NA,NA,NA,NA
"14335","11921","749","4",9,"2015",0,NA,NA,NA,NA
"14336","11531","749","4",6,"2015",0,NA,NA,NA,NA
"14337","11920","749","4",26,"2014",0,NA,NA,NA,NA
"14338","11920","749","4",11,"2014",0,NA,NA,NA,NA
"14339","11920","749","4",35,"2014",0,NA,NA,NA,NA
"14340","11920","749","4",55,"2014",0,NA,NA,NA,NA
"14341","11791","749","4",61,"2016",0,NA,NA,NA,NA
"14342","11791","749","4",60,"2016",0,NA,NA,NA,NA
"14343","11660","749","4",49,"2016",0,NA,NA,NA,NA
"14344","11660","749","4",23,"2016",0,NA,NA,NA,NA
"14345","11660","749","4",30,"2016",0,NA,NA,NA,NA
"14346","11660","749","4",15,"2016",0,NA,NA,NA,NA
"14347","11791","749","4",36,"2016",0,NA,NA,NA,NA
"14348","11789","749","4",36,"2016",0,NA,NA,NA,NA
"14349","11789","749","4",7,"2016",0,NA,NA,NA,NA
"14350","11789","749","4",7,"2016",0,NA,NA,NA,NA
"14351","11792","749","4",12,"2016",0,NA,NA,NA,NA
"14352","11530","749","4",13,"2000-2006",0,NA,NA,NA,NA
"14353","11789","749","4",18,"2000-2006",0,NA,NA,NA,NA
"14354","11922","749","4",7,"2011-2012",0,NA,NA,NA,NA
"14355","11922","749","4",10,"2011-2012",0,NA,NA,NA,NA
"14356","11922","749","4",13,"2011-2012",0,NA,NA,NA,NA
"14357","11922","749","4",7,"2011-2012",0,NA,NA,NA,NA
"14358","11922","749","4",5,"2011-2012",0,NA,NA,NA,NA
"14359","11530","749","4",9,"2017",0,NA,NA,NA,NA
"14360","11920","749","4",10,"2017",0,NA,NA,NA,NA
"14361","11920","749","4",10,"2017",0,NA,NA,NA,NA
"14362","11791","749","4",1,"2017",0,NA,NA,NA,NA
"14363","11789","749","4",9,"2017",0,NA,NA,NA,NA
"14364","11789","749","4",12,"2017",0,NA,NA,NA,NA
"14365","11920","749","4",34,"2017",0,NA,NA,NA,NA
"14366","11791","749","4",21,"2017",0,NA,NA,NA,NA
"14367","11791","749","4",4,"2017",0,NA,NA,NA,NA
"14368","11792","749","4",24,"2017",0,NA,NA,NA,NA
"14369","11792","749","4",35,"2017",0,NA,NA,NA,NA
"14370","11659","749","4",7,"2017",0,NA,NA,NA,NA
"14371","11531","749","4",9,"2017",0,NA,NA,NA,NA
"14372","11792","749","4",5,"2011-2012",0,NA,NA,NA,NA
"14373","11789","749","4",24,"2016",0,NA,NA,NA,NA
"14374","11789","749","4",53,"2017",0,NA,NA,NA,NA
"14375","11919","749","4",15,"2017",0,NA,NA,NA,NA
"14376","11921","749","4",7,"2018",0,NA,NA,NA,NA
"14377","11530","749","4",6,"2018",0,NA,NA,NA,NA
"14378","11921","749","4",3,"2018",0,NA,NA,NA,NA
"14379","11662","749","4",37,"2018",1,647948,NA,"2015-2019",2023-06-01 07:00:00
"14380","11921","749","4",16,"2018",0,NA,NA,NA,NA
"14381","11921","749","4",11,"2018",0,NA,NA,NA,NA
"14382","11792","749","4",18,"2018",0,NA,NA,NA,NA
"14383","11792","749","4",4,"2018",0,NA,NA,NA,NA
"14384","11791","749","4",10,"2018",0,NA,NA,NA,NA
"14385","11791","749","4",9,"2018",0,NA,NA,NA,NA
"14386","11791","749","4",7,"2018",0,NA,NA,NA,NA
"14387","11791","749","4",7,"2018",0,NA,NA,NA,NA
"14388","11660","749","4",53,"2018",0,NA,NA,NA,NA
"14389","11530","749","4",48,"2018",1,645135,NA,"2015-2019",2023-06-01 05:15:00
"14390","11791","749","4",21,"2018",0,NA,NA,NA,NA
"14391","11791","749","4",17,"2018",0,NA,NA,NA,NA
"14392","11791","749","4",20,"2018",0,NA,NA,NA,NA
"14393","11922","749","4",2,"2018",0,NA,NA,NA,NA
"14394","11922","749","4",2,"2018",0,NA,NA,NA,NA
"14395","11922","749","4",3,"2018",0,NA,NA,NA,NA
"14396","11922","749","4",2,"2018",0,NA,NA,NA,NA
"14397","11922","749","4",5,"2018",0,NA,NA,NA,NA
"14398","11922","749","4",6,"2018",0,NA,NA,NA,NA
"14399","11922","749","4",2,"2018",0,NA,NA,NA,NA
"14400","11922","749","4",18,"2018",0,NA,NA,NA,NA
"14401","11922","749","4",17,"2018",0,NA,NA,NA,NA
"14402","11922","749","4",34,"2018",0,NA,NA,NA,NA
"14403","11922","749","4",25,"2018",0,NA,NA,NA,NA
"14404","11922","749","4",10,"2018",0,NA,NA,NA,NA
"14405","11922","749","4",13,"2018",0,NA,NA,NA,NA
"14406","11922","749","4",16,"2018",0,NA,NA,NA,NA
"14407","11922","749","4",35,"2018",0,NA,NA,NA,NA
"14408","11922","749","4",13,"2018",0,NA,NA,NA,NA
"14409","11922","749","4",9,"2018",0,NA,NA,NA,NA
"14410","11922","749","4",19,"2018",0,NA,NA,NA,NA
"14411","11922","749","4",14,"2018",0,NA,NA,NA,NA
"14412","11922","749","4",25,"2018",0,NA,NA,NA,NA
"14413","11922","749","4",10,"2018",0,NA,NA,NA,NA
"14414","11922","749","4",5,"2018",0,NA,NA,NA,NA
"14415","11922","749","4",7,"2018",0,NA,NA,NA,NA
"14416","11922","749","4",5,"2018",0,NA,NA,NA,NA
"14417","11922","749","4",2,"2018",0,NA,NA,NA,NA
"14418","11922","749","4",1,"2018",0,NA,NA,NA,NA
"14419","11922","749","4",2,"2018",0,NA,NA,NA,NA
"14420","11922","749","4",3,"2018",0,NA,NA,NA,NA
"14421","11922","749","4",4,"2018",0,NA,NA,NA,NA
"14422","11921","749","4",8,"2018",0,NA,NA,NA,NA
"14423","11791","749","4",28,"2018",0,NA,NA,NA,NA
"14424","11791","749","4",8,"2018",0,NA,NA,NA,NA
"14425","11791","749","4",23,"2018",0,NA,NA,NA,NA
"14426","11791","749","4",6,"2018",0,NA,NA,NA,NA
"14427","11792","749","4",20,"2018",0,NA,NA,NA,NA
"14428","11922","749","4",6,"2018",0,NA,NA,NA,NA
"14429","11922","749","4",9,"2018",0,NA,NA,NA,NA
"14430","11922","749","4",23,"2018",0,NA,NA,NA,NA
"14431","11922","749","4",19,"2018",0,NA,NA,NA,NA
"14432","11922","749","4",4,"2018",0,NA,NA,NA,NA
"14433","11922","749","4",10,"2018",0,NA,NA,NA,NA
"14434","11922","749","4",14,"2018",0,NA,NA,NA,NA
"14435","11921","749","4",10,"2018",0,NA,NA,NA,NA
"14436","11921","749","4",5,"2018",0,NA,NA,NA,NA
"14437","11791","749","4",39,"2018",0,NA,NA,NA,NA
"14438","11789","749","4",11,"2018",0,NA,NA,NA,NA
"14439","11789","749","4",4,"2018",0,NA,NA,NA,NA
"14440","11789","749","4",12,"2018",0,NA,NA,NA,NA
"14441","11660","749","4",16,"2018",0,NA,NA,NA,NA
"14442","11660","749","4",15,"2018",0,NA,NA,NA,NA
"14443","11660","749","4",28,"2018",0,NA,NA,NA,NA
"14444","11660","749","4",23,"2018",1,648908,NA,"2015-2019",2023-06-01 17:30:00
"14445","11660","749","4",11,"2018",0,NA,NA,NA,NA
"14446","11660","749","4",19,"2018",1,648908,NA,"2015-2019",2023-06-01 05:25:00
"14447","11660","749","4",28,"2018",1,494050,NA,"2015-2019",2023-06-01 05:40:00
"14448","11660","749","4",18,"2018",0,NA,NA,NA,NA
"14449","11660","749","4",31,"2018",0,NA,NA,NA,NA
"14450","11530","749","4",9,"2018",0,NA,NA,NA,NA
"14451","11789","749","4",3,"2018",0,NA,NA,NA,NA
"14452","11789","749","4",10,"2018",0,NA,NA,NA,NA
"14453","11789","749","4",23,"2018",0,NA,NA,NA,NA
"14454","11921","749","4",5,"2018",0,NA,NA,NA,NA
"14455","11530","749","4",8,"2018",0,NA,NA,NA,NA
"14456","11660","749","4",45,"2018",0,NA,NA,NA,NA
"14457","11660","749","4",42,"2018",0,NA,NA,NA,NA
"14458","11660","749","4",7,"2018",0,NA,NA,NA,NA
"14459","11660","749","4",20,"2018",0,NA,NA,NA,NA
"14460","11660","749","4",13,"2018",0,NA,NA,NA,NA
"14461","11530","749","4",18,"2018",0,NA,NA,NA,NA
"14462","11530","749","4",9,"2018",0,NA,NA,NA,NA
"14463","11530","749","4",7,"2018",0,NA,NA,NA,NA
"14464","11530","749","4",8,"2018",0,NA,NA,NA,NA
"14465","11530","749","4",4,"2018",0,NA,NA,NA,NA
"14466","11921","749","4",6,"2018",0,NA,NA,NA,NA
"14467","11921","749","4",19,"2018",0,NA,NA,NA,NA
"14468","11792","749","4",6,"2018",0,NA,NA,NA,NA
"14469","11792","749","4",1,"2018",0,NA,NA,NA,NA
"14470","11922","749","4",17,"2018",0,NA,NA,NA,NA
"14471","11922","749","4",18,"2018",0,NA,NA,NA,NA
"14472","11922","749","4",4,"2018",0,NA,NA,NA,NA
"14473","11922","749","4",4,"2018",0,NA,NA,NA,NA
"14474","11791","749","4",6,"2018",0,NA,NA,NA,NA
"14475","11789","749","4",12,"2018",0,NA,NA,NA,NA
"14476","11660","749","4",24,"2018",0,NA,NA,NA,NA
"14477","11920","749","4",36,"2018",0,NA,NA,NA,NA
"14478","11920","749","4",22,"2018",0,NA,NA,NA,NA
"14479","11792","749","4",10,"2018",0,NA,NA,NA,NA
"14480","11922","749","4",4,"2018",0,NA,NA,NA,NA
"14481","11919","749","4",25,"2018",0,NA,NA,NA,NA
"14482","11919","749","4",13,"2018",0,NA,NA,NA,NA
"14483","11920","749","4",11,"2018",0,NA,NA,NA,NA
"14484","11920","749","4",26,"2018",0,NA,NA,NA,NA
"14485","11531","749","4",26,"2018",0,NA,NA,NA,NA
"14486","11790","749","4",67,"before 2000",0,NA,NA,NA,NA
"14487","11659","749","4",65,"before 2000",0,NA,NA,NA,NA
"14488","11660","749","4",58,"before 2000",0,NA,NA,NA,NA
"14489","11660","749","4",87,"before 2000",1,849149,NA,"before 2006",2023-06-01 05:15:00
"14490","11531","749","4",25,"2018",0,NA,NA,NA,NA
"14491","11789","749","4",13,"2018",0,NA,NA,NA,NA
"14492","11659","749","4",5,"2018",0,NA,NA,NA,NA
"14493","11792","749","4",42,"2018",0,NA,NA,NA,NA
"14494","11530","749","4",26,"2019",0,NA,NA,NA,NA
"14495","11922","749","4",19,"2011-2012",0,NA,NA,NA,NA
"14496","11791","749","4",10,"2018",0,NA,NA,NA,NA
"14497","11791","749","4",4,"2018",0,NA,NA,NA,NA
"14498","11792","749","4",2,"2018",0,NA,NA,NA,NA
"14499","11922","749","4",5,"2018",0,NA,NA,NA,NA
"14500","11922","749","4",3,"2018",0,NA,NA,NA,NA
"14501","11922","749","4",6,"2018",0,NA,NA,NA,NA
"14502","11922","749","4",4,"2018",0,NA,NA,NA,NA
"14503","11791","749","4",18,"2016",0,NA,NA,NA,NA
"14504","11791","749","4",27,"2020",0,NA,NA,NA,NA
"14505","11791","749","4",36,"2020",0,NA,NA,NA,NA
"14506","11791","749","4",33,"2020",0,NA,NA,NA,NA
"14507","11789","749","4",15,"2020",0,NA,NA,NA,NA
"14508","11660","749","4",17,"2020",0,NA,NA,NA,NA
"14509","11660","749","4",4,"2020",0,NA,NA,NA,NA
"14510","11660","749","4",7,"2020",0,NA,NA,NA,NA
"14511","11660","749","4",24,"2020",0,NA,NA,NA,NA
"14512","11660","749","4",14,"2020",0,NA,NA,NA,NA
"14513","11791","749","4",44,"2020",0,NA,NA,NA,NA
"14514","11791","749","4",16,"2020",0,NA,NA,NA,NA
"14515","11922","749","4",20,"2020",0,NA,NA,NA,NA
"14516","11922","749","4",8,"2020",0,NA,NA,NA,NA
"14517","11922","749","4",27,"2020",0,NA,NA,NA,NA
"14518","11792","749","4",21,"2020",0,NA,NA,NA,NA
"14519","11660","749","4",18,"2020",0,NA,NA,NA,NA
"14520","11660","749","4",30,"2020",0,NA,NA,NA,NA
"14521","11791","749","4",9,"2020",0,NA,NA,NA,NA
"14522","11660","749","4",18,"2020",0,NA,NA,NA,NA
"14523","11660","749","4",8,"2020",0,NA,NA,NA,NA
"14524","11660","749","4",4,"2020",0,NA,NA,NA,NA
"14525","11660","749","4",24,"2020",0,NA,NA,NA,NA
"14526","11660","749","4",2,"2020",0,NA,NA,NA,NA
"14527","11660","749","4",6,"2020",0,NA,NA,NA,NA
"14528","11660","749","4",19,"2020",0,NA,NA,NA,NA
"14529","11789","749","4",2,"2020",0,NA,NA,NA,NA
"14530","11789","749","4",2,"2020",0,NA,NA,NA,NA
"14531","11789","749","4",5,"2020",0,NA,NA,NA,NA
"14532","11789","749","4",18,"2020",0,NA,NA,NA,NA
"14533","11659","749","4",3,"2020",0,NA,NA,NA,NA
"14534","11790","749","4",6,"2020",0,NA,NA,NA,NA
"14535","11791","749","4",8,"2020",0,NA,NA,NA,NA
"14536","11792","749","4",39,"2020",0,NA,NA,NA,NA
"14537","11791","749","4",36,"2020",0,NA,NA,NA,NA
"14538","11792","749","4",15,"2020",0,NA,NA,NA,NA
"14539","11661","749","4",22,"2020",0,NA,NA,NA,NA
"14540","11792","749","4",2,"2020",0,NA,NA,NA,NA
"14541","11792","749","4",8,"2020",0,NA,NA,NA,NA
"14542","11792","749","4",11,"2020",0,NA,NA,NA,NA
"14543","11789","749","4",23,"2020",0,NA,NA,NA,NA
"14544","11660","749","4",1,"2020",0,NA,NA,NA,NA
"14545","11791","749","4",11,"2020",0,NA,NA,NA,NA
"14546","11921","749","4",4,"2020",0,NA,NA,NA,NA
"14547","11921","749","4",7,"2020",0,NA,NA,NA,NA
"14548","11791","749","4",3,"2020",0,NA,NA,NA,NA
"14549","11791","749","4",5,"2020",0,NA,NA,NA,NA
"14550","11792","749","4",10,"2020",0,NA,NA,NA,NA
"14551","11792","749","4",5,"2020",0,NA,NA,NA,NA
"14552","11792","749","4",31,"2020",0,NA,NA,NA,NA
"14553","11792","749","4",14,"2020",0,NA,NA,NA,NA
"14554","11791","749","4",4,"2020",0,NA,NA,NA,NA
"14555","11792","749","4",24,"2020",0,NA,NA,NA,NA
"14556","11660","749","4",11,"2020",0,NA,NA,NA,NA
"14557","11789","749","4",26,"2020",0,NA,NA,NA,NA
"14558","11661","749","4",7,"2020",0,NA,NA,NA,NA
"14559","11789","749","4",4,"2020",0,NA,NA,NA,NA
"14560","11789","749","4",6,"2020",0,NA,NA,NA,NA
"14561","11792","749","4",18,"2021",0,NA,NA,NA,NA
"14562","11660","749","4",5,"2021",0,NA,NA,NA,NA
"14563","11792","749","4",9,"2021",0,NA,NA,NA,NA
"14564","11791","749","4",9,"2021",0,NA,NA,NA,NA
"14565","11921","749","4",25,"2021",0,NA,NA,NA,NA
"14566","11921","749","4",3,"2021",0,NA,NA,NA,NA
"14567","11921","749","4",3,"2021",0,NA,NA,NA,NA
"14568","11660","749","4",41,"2021",0,NA,NA,NA,NA
"14569","11920","749","4",53,"2021",0,NA,NA,NA,NA
"14570","11920","749","4",37,"2021",0,NA,NA,NA,NA
"14571","11920","749","4",36,"2021",0,NA,NA,NA,NA
"14572","11789","749","4",20,"2021",0,NA,NA,NA,NA
"14573","11789","749","4",26,"2021",0,NA,NA,NA,NA
"14574","11660","749","4",43,"2021",0,NA,NA,NA,NA
"14575","11789","749","4",30,"2021",0,NA,NA,NA,NA
"14576","11921","749","4",14,"2021",0,NA,NA,NA,NA
"14577","11659","749","4",21,"2021",0,NA,NA,NA,NA
"14578","11789","749","4",14,"2021",0,NA,NA,NA,NA
"14579","11660","749","4",6,"2021",0,NA,NA,NA,NA
"14580","11659","749","4",15,"2021",0,NA,NA,NA,NA
"14581","11790","749","4",10,"2021",0,NA,NA,NA,NA
"14582","11660","749","4",11,"2021",0,NA,NA,NA,NA
"14583","11921","749","4",4,"2021",0,NA,NA,NA,NA
"14584","11791","749","4",12,"2021",0,NA,NA,NA,NA
"14585","11792","749","4",3,"2021",0,NA,NA,NA,NA
"14586","11660","749","4",13,"2021",0,NA,NA,NA,NA
"14587","11789","749","4",13,"2021",0,NA,NA,NA,NA
"14588","11789","749","4",13,"2021",0,NA,NA,NA,NA
"14589","11789","749","4",23,"2021",0,NA,NA,NA,NA
"14590","11922","749","4",2,"2021",0,NA,NA,NA,NA
"14591","11922","749","4",11,"2021",0,NA,NA,NA,NA
"14592","11922","749","4",17,"2021",0,NA,NA,NA,NA
"14593","11922","749","4",15,"2021",0,NA,NA,NA,NA
"14594","11922","749","4",16,"2021",0,NA,NA,NA,NA
"14595","11922","749","4",7,"2021",0,NA,NA,NA,NA
"14596","11922","749","4",21,"2021",0,NA,NA,NA,NA
"14597","11922","749","4",6,"2021",0,NA,NA,NA,NA
"14598","11789","749","4",22,"2021",0,NA,NA,NA,NA
"14599","11920","749","4",12,"2021",0,NA,NA,NA,NA
"14600","11920","749","4",46,"2021",0,NA,NA,NA,NA
"14601","11792","749","4",9,"2021",0,NA,NA,NA,NA
"14602","11921","749","4",29,"2021",0,NA,NA,NA,NA
"14603","11791","749","4",36,"2021",0,NA,NA,NA,NA
"14604","11792","749","4",12,"2021",0,NA,NA,NA,NA
"14605","11922","749","4",32,"2021",0,NA,NA,NA,NA
"14606","11921","749","4",3,"2021",0,NA,NA,NA,NA
"14607","11921","749","4",11,"2021",0,NA,NA,NA,NA
"14608","11791","749","4",30,"2021",0,NA,NA,NA,NA
"14609","11790","749","4",15,"2021",0,NA,NA,NA,NA
"14610","11660","749","4",24,"2021",0,NA,NA,NA,NA
"14611","11789","749","4",98,"2021",0,NA,NA,NA,NA
"14612","11792","749","4",5,"2021",0,NA,NA,NA,NA
"14613","11792","749","4",12,"2021",0,NA,NA,NA,NA
"14614","11792","749","4",6,"2021",0,NA,NA,NA,NA
"14615","11922","749","4",2,"2021",0,NA,NA,NA,NA
"14616","11922","749","4",4,"2021",0,NA,NA,NA,NA
"14617","11922","749","4",9,"2021",0,NA,NA,NA,NA
"14618","11922","749","4",9,"2021",0,NA,NA,NA,NA
"14619","11922","749","4",8,"2021",0,NA,NA,NA,NA
"14620","11922","749","4",9,"2021",0,NA,NA,NA,NA
"14621","11791","749","4",16,"2021",0,NA,NA,NA,NA
"14622","11791","749","4",5,"2021",0,NA,NA,NA,NA
"14623","11792","749","4",3,"2021",0,NA,NA,NA,NA
"14624","11792","749","4",5,"2021",0,NA,NA,NA,NA
"14625","11792","749","4",2,"2021",0,NA,NA,NA,NA
"14626","11792","749","4",9,"2021",0,NA,NA,NA,NA
"14627","11922","749","4",5,"2021",0,NA,NA,NA,NA
"14628","11922","749","4",11,"2021",0,NA,NA,NA,NA
"14629","11922","749","4",4,"2021",0,NA,NA,NA,NA
"14630","11789","749","4",26,"2021",0,NA,NA,NA,NA
"14631","11659","749","4",13,"2021",0,NA,NA,NA,NA
"14632","11789","749","4",32,"2021",0,NA,NA,NA,NA
"14633","11789","749","4",18,"2021",0,NA,NA,NA,NA
"14634","11789","749","4",18,"2021",0,NA,NA,NA,NA
"14635","11530","749","4",16,"2021",0,NA,NA,NA,NA
"14636","11919","749","4",24,"2021",0,NA,NA,NA,NA
"14637","11922","749","4",3,"2021",0,NA,NA,NA,NA
"14638","11920","749","4",15,"2021",0,NA,NA,NA,NA
"14639","11919","749","4",5,"2021",0,NA,NA,NA,NA
"14640","11792","749","4",8,"2021",0,NA,NA,NA,NA
"14641","11922","749","4",4,"2021",0,NA,NA,NA,NA
"14642","11922","749","4",15,"2021",0,NA,NA,NA,NA
"14643","11922","749","4",12,"2021",0,NA,NA,NA,NA
"14644","11659","749","4",30,"2016",0,NA,NA,NA,NA
"14645","11792","749","4",52,"2013",0,NA,NA,NA,NA
"14646","11789","749","4",23,"2021",0,NA,NA,NA,NA
"14647","11789","749","4",11,"2021",0,NA,NA,NA,NA
"14648","11660","749","4",28,"2020",0,NA,NA,NA,NA
"14649","11660","749","4",8,"2022",0,NA,NA,NA,NA
"14650","11660","749","4",10,"2022",0,NA,NA,NA,NA
"14651","11660","749","4",8,"2022",0,NA,NA,NA,NA
"14652","11660","749","4",3,"2022",0,NA,NA,NA,NA
"14653","11660","749","4",7,"2022",0,NA,NA,NA,NA
"14654","11660","749","4",3,"2022",0,NA,NA,NA,NA
"14655","11530","749","4",10,"2022",0,NA,NA,NA,NA
"14656","11530","749","4",3,"2022",0,NA,NA,NA,NA
"14657","11660","749","4",12,"2022",0,NA,NA,NA,NA
"14658","11660","749","4",15,"2022",0,NA,NA,NA,NA
"14659","11790","749","4",23,"2022",0,NA,NA,NA,NA
"14660","11790","749","4",14,"2022",0,NA,NA,NA,NA
"14661","11790","749","4",20,"2022",0,NA,NA,NA,NA
"14662","11660","749","4",20,"2022",0,NA,NA,NA,NA
"14663","11660","749","4",14,"2022",0,NA,NA,NA,NA
"14664","11919","749","4",45,"2022",0,NA,NA,NA,NA
"14665","11919","749","4",61,"2022",0,NA,NA,NA,NA
"14666","11789","749","4",10,"2022",0,NA,NA,NA,NA
"14667","11789","749","4",12,"2022",0,NA,NA,NA,NA
"14668","11791","749","4",27,"2022",0,NA,NA,NA,NA
"14669","11921","749","4",7,"2022",0,NA,NA,NA,NA
"14670","11660","749","4",2,"2022",0,NA,NA,NA,NA
"14671","11792","749","4",12,"2022",0,NA,NA,NA,NA
"14672","11792","749","4",12,"2022",0,NA,NA,NA,NA
"14673","11660","749","4",28,"2022",0,NA,NA,NA,NA
"14674","11660","749","4",39,"2022",0,NA,NA,NA,NA
"14675","11790","749","4",10,"2022",0,NA,NA,NA,NA
"14676","11789","749","4",20,"2022",0,NA,NA,NA,NA
"14677","11789","749","4",27,"2022",0,NA,NA,NA,NA
"14678","11789","749","4",10,"2022",0,NA,NA,NA,NA
"14679","11789","749","4",15,"2022",0,NA,NA,NA,NA
"14680","11789","749","4",18,"2022",0,NA,NA,NA,NA
"14681","11660","749","4",13,"2022",0,NA,NA,NA,NA
"14682","11921","749","4",9,"2022",0,NA,NA,NA,NA
"14683","11792","749","4",26,"2020",0,NA,NA,NA,NA
"14684","11790","749","4",32,"2000-2006",0,NA,NA,NA,NA
"14685","11790","749","4",28,"2000-2006",0,NA,NA,NA,NA
"14686","11791","749","4",21,"2000-2006",1,227441,NA,"before 2006",2023-06-01 09:00:00
"14687","11792","749","4",48,"2000-2006",0,NA,NA,NA,NA
"14688","11791","749","4",50,"2000-2006",0,NA,NA,NA,NA
"14689","11792","749","4",20,"2017",0,NA,NA,NA,NA
"14690","11660","749","4",27,"2021",0,NA,NA,NA,NA
"14691","11660","749","4",9,"2021",0,NA,NA,NA,NA
"14692","11660","749","4",32,"2021",0,NA,NA,NA,NA
"14693","11921","749","4",18,"2021",0,NA,NA,NA,NA
"14694","11660","749","4",20,"2021",0,NA,NA,NA,NA
"14695","11660","749","4",35,"2021",0,NA,NA,NA,NA
"14696","11920","749","4",8,"2021",0,NA,NA,NA,NA
"14697","11920","749","4",46,"2021",0,NA,NA,NA,NA
"14698","11792","749","4",11,"2021",0,NA,NA,NA,NA
"14699","11922","749","4",36,"2021",0,NA,NA,NA,NA
"14700","11922","749","4",4,"2021",0,NA,NA,NA,NA
"14701","11922","749","4",5,"2021",0,NA,NA,NA,NA
"14702","11922","749","4",2,"2021",0,NA,NA,NA,NA
"14703","11920","749","4",31,"2021",0,NA,NA,NA,NA
"14704","11922","749","4",28,"2021",0,NA,NA,NA,NA
"14705","11792","749","4",29,"2021",0,NA,NA,NA,NA
"14706","11922","749","4",22,"2021",0,NA,NA,NA,NA
"14707","11922","749","4",39,"2021",0,NA,NA,NA,NA
"14708","11922","749","4",12,"2021",0,NA,NA,NA,NA
"14709","11922","749","4",6,"2021",0,NA,NA,NA,NA
"14710","11530","749","4",6,"2021",0,NA,NA,NA,NA
"14711","11530","749","4",17,"2021",0,NA,NA,NA,NA
"14712","11921","749","4",8,"2021",0,NA,NA,NA,NA
"14713","11792","749","4",17,"2021",0,NA,NA,NA,NA
"14714","11792","749","4",28,"2021",0,NA,NA,NA,NA
"14715","11792","749","4",10,"2021",0,NA,NA,NA,NA
"14716","11530","749","4",13,"2021",0,NA,NA,NA,NA
"14717","11530","749","4",23,"2021",0,NA,NA,NA,NA
"14718","11921","749","4",20,"2021",0,NA,NA,NA,NA
"14719","11920","749","4",27,"2021",0,NA,NA,NA,NA
"14720","11790","749","4",6,"2021",0,NA,NA,NA,NA
"14721","11660","749","4",20,"2021",0,NA,NA,NA,NA
"14722","11531","749","4",44,"2021",0,NA,NA,NA,NA
"14723","11531","749","4",28,"2021",0,NA,NA,NA,NA
"14724","11921","749","4",8,"2021",0,NA,NA,NA,NA
"14725","11920","749","4",4,"2021",0,NA,NA,NA,NA
"14726","11790","749","4",17,"2021",0,NA,NA,NA,NA
"14727","11790","749","4",21,"2021",0,NA,NA,NA,NA
"14728","11920","749","4",18,"2021",0,NA,NA,NA,NA
"14729","11792","749","4",3,"2021",0,NA,NA,NA,NA
"14730","11920","749","4",10,"2021",0,NA,NA,NA,NA
"14731","11792","749","4",8,"2021",0,NA,NA,NA,NA
"14732","11920","749","4",63,"2021",0,NA,NA,NA,NA
"14733","11660","749","4",8,"2021",0,NA,NA,NA,NA
"14734","11660","749","4",4,"2021",0,NA,NA,NA,NA
"14735","11660","749","4",1,"2021",0,NA,NA,NA,NA
"14736","11790","749","4",2,"2021",0,NA,NA,NA,NA
"14737","11920","749","4",63,"2021",0,NA,NA,NA,NA
"14738","11661","749","4",3,"2021",0,NA,NA,NA,NA
"14739","11531","749","4",2,"2021",0,NA,NA,NA,NA
"14740","11791","749","4",2,"2021",0,NA,NA,NA,NA
"14741","11530","749","4",16,"2021",0,NA,NA,NA,NA
"14742","11790","749","4",4,"2021",0,NA,NA,NA,NA
"14743","11531","749","4",6,"2021",0,NA,NA,NA,NA
"14744","11790","749","4",3,"2021",0,NA,NA,NA,NA
"14745","11791","749","4",11,"2021",0,NA,NA,NA,NA
"14746","11530","749","4",4,"2021",0,NA,NA,NA,NA
"14747","11660","749","4",13,"2021",0,NA,NA,NA,NA
"14748","11922","749","4",34,"2021",0,NA,NA,NA,NA
"14749","11789","749","4",7,"2021",0,NA,NA,NA,NA
"14750","11920","749","4",7,"2021",0,NA,NA,NA,NA
"14751","11789","749","4",30,"2021",0,NA,NA,NA,NA
"14752","11792","749","4",32,"2021",0,NA,NA,NA,NA
"14753","11920","749","4",9,"2021",0,NA,NA,NA,NA
"14754","11791","749","4",11,"2021",0,NA,NA,NA,NA
"14755","11791","749","4",6,"2021",0,NA,NA,NA,NA
"14756","11921","749","4",41,"2021",0,NA,NA,NA,NA
"14757","11531","749","4",9,"2021",0,NA,NA,NA,NA
"14758","11921","749","4",10,"2021",0,NA,NA,NA,NA
"14759","11530","749","4",7,"2021",0,NA,NA,NA,NA
"14760","11791","749","4",21,"2021",0,NA,NA,NA,NA
"14761","11530","749","4",7,"2021",0,NA,NA,NA,NA
"14762","11791","749","4",24,"2021",0,NA,NA,NA,NA
"14763","11789","749","4",8,"2021",0,NA,NA,NA,NA
"14764","11790","749","4",21,"2021",0,NA,NA,NA,NA
